,Date,Tweets
620,2023-03-14,"New #job in #Portugal! 🇵🇹 

Our client, a leading #IT company, is recruiting for a SOLUTION SPECIALIST! 

Send your CV to sales@manningglobal.com

#FrontEnd #SDM #Database #Cloud #VMWare #OpenStack #Kubernetes #IP #Unix #Linux #Shell #PERL #Python #Ansible https://t.co/UUCDqxobNp"
621,2023-03-14,"⚡ Considerable Internet #outage detected: #VMWare in #Utah since 4:40 AM, impacting #SaltLakeCity

🇺🇸 Live map and analysis
👉 https://t.co/Hp8gjkKuZZ

Retweet if down for you too
#VMWaredown #VMWareoutage #nointernet #night https://t.co/c1N1hQNoVz"
622,2023-03-14,"The third option, “Use host-only networking” is used to connect the virtual machine with host only. #linux #vmware #debian #workstation #install https://t.co/Qj0Mx88r2x"
623,2023-03-14,Upgrade the #Master Plugin from #VMware #Aria #Automation Config https://t.co/kEBBNzBA7u
624,2023-03-14,#CISA warns of critical #VMware RCE flaw (CVE-2021-39144) exploited in attacks. Unauthenticated actors can execute arbitrary code remotely with root privileges. Update now to protect against ongoing attacks. https://t.co/nLf2hPC2EO https://t.co/WekQlRX3qD
625,2023-03-14,"RT @FrankDenneman: Next week GTC Spring 2023 kicks off again. These are the sessions I look forward to next week. 

#ML #NVIDIA #GTC #MLOPS…"
626,2023-03-14,#VMware Explore #India is here! Register now! https://t.co/cVV9y21oe3
627,2023-03-14,"🆙 Considerable Internet #outage ended: #VMWare in #Utah since 3:30 AM resolved after 5 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup #night https://t.co/kmYXPP0vgA"
628,2023-03-14,"✅ Major Internet #outage ended: #VMWare in #Utah since 3:10 AM resolved after 15 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup #night https://t.co/XDnh6t1DQw"
629,2023-03-14,"RT @TechNative: Top 10 IT Observations for Business Leaders in 2023 

via @VMware 

#sustainability #telco #metaverse #cloud #supplychain #…"
630,2023-03-14,"⚡ Major Internet #outage detected: #VMWare in #Utah since 3:10 AM, impacting #SaltLakeCity

🇺🇸 Live map and analysis
👉 https://t.co/Hp8gjkKuZZ

Retweet if down for you too
#VMWaredown #VMWareoutage #nointernet #night https://t.co/7406h5ftma"
631,2023-03-14,"RT @TechNative: Getting your app portfolio in shape 

via @MarcZottner

#appdevelopment #appdev #coding #programming #kubernetes #java #pyt…"
632,2023-03-14,"Read our infographic to learn how to lower your TCO by 45% and how VMware HCI can reduce data center costs.

#SmartSystem #VMware #HCI #vSAN #Virtualization #DigitalTransformation https://t.co/eLU0f1Msdd https://t.co/a7zSUeHOmq"
633,2023-03-14,"✅ Considerable Internet #outage ended: #VMWare in #California since 1:55 AM resolved after 5 min, impacting #Norwalk #Alameda #Upland

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

#VMWaredown #VMWareoutage #VMWareup #night https://t.co/4LKmijsP7M"
634,2023-03-14,"RT @TechNative: Getting your app portfolio in shape 

via @MarcZottner

#appdevelopment #appdev #coding #programming #kubernetes #java #pyt…"
635,2023-03-14,"RT @TechNative: Getting your app portfolio in shape 

via @MarcZottner

#appdevelopment #appdev #coding #programming #kubernetes #java #pyt…"
636,2023-03-14,"RT @TechNative: Getting your app portfolio in shape 

via @MarcZottner

#appdevelopment #appdev #coding #programming #kubernetes #java #pyt…"
637,2023-03-14,"Getting your app portfolio in shape 

via @MarcZottner

#appdevelopment #appdev #coding #programming #kubernetes #java #python #javascript #tech #vmware #technology #iot #devops #tech #development #enterprisetech #AI #ML #data #observability #multicloud

https://t.co/KpGHFrov5V"
638,2023-03-14,"Next week GTC Spring 2023 kicks off again. These are the sessions I look forward to next week. 

#ML #NVIDIA #GTC #MLOPS #VMware 

https://t.co/fUzxxCge8F https://t.co/07UfZdBZ1P"
639,2023-03-14,"RT @matt_sheppard1: Last chance to register for the virtual PowerStore User Group on 16 March! 

Get the opportunity to sync-up with other…"
640,2023-03-14,VMware Strikes Gold at 2023 Cybersecurity Excellence Awards #VMware https://t.co/d5UZ0s4Je5
641,2023-03-14,Workspace ONE Mobile Threat Defense Phishing and Content Protection beta is now... #VMWare https://t.co/vYzakzB4zW
642,2023-03-14,Key Pillars to Future-Proofing Your Cloud Management Strategy #VMware https://t.co/FphDyDEjoh
643,2023-03-14,"RT @matt_sheppard1: Last chance to register for the virtual PowerStore User Group on 16 March! 

Get the opportunity to sync-up with other…"
644,2023-03-14,"🆙 Considerable Internet #outage ended: #VMWare in #Utah since 1:25 AM resolved after 5 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup #night https://t.co/LcmN0XbgMF"
645,2023-03-14,"Last chance to register for the virtual PowerStore User Group on 16 March! 

Get the opportunity to sync-up with other #PowerStore users &amp; chat with PowerStore experts from #DellTech to discuss use cases &amp; real world scenarios for #VMware workloads. 

https://t.co/qnjdlvMsM1 https://t.co/M8Otx1QmIJ"
646,2023-03-14,"🆙 Major Internet #outage ended: #VMWare in #Utah since 1:15 AM resolved after 5 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup #night https://t.co/U5680WOV6E"
647,2023-03-14,"What Google Cloud VMware Engine can do for you: Three customers talk TCO
#google #cloud #vmware https://t.co/nMfvjkZUPz"
648,2023-03-14,"Join Corey Adolphus and the Google Cloud team at VMUG User Con Sydney.  Collaborate, learn and experience a day of opportunity. See you there!
#GCVE #VMware https://t.co/zZeiU3TleK"
649,2023-03-14,Avoid Costly Surprises With AI/ML Based Anomaly Detection https://t.co/c2Y4GZ8GHd #cloudhealth #flexreports #anomalydetection #cloudhealthanomalydetection #vmware
650,2023-03-13,". @FuturumResearch @DanielNewmanUV sits down w/ @VMWare’s @ZiaYusuf to discuss how VMWare helps their ecosystem partners to articulate the value of the cloud-smart strategy, &amp; recognize what's possible in a hybrid ecosystem. https://t.co/MG9uhT4j43

#vmware #multicloud https://t.co/KivLr5oqWX"
651,2023-03-13,"Join Corey Adolphus and the Google Cloud team at VMUG User Con Sydney.  Collaborate, learn and experience a day of opportunity. See you there!
#GCVE #VMware https://t.co/gzvPNNmpHV"
652,2023-03-13,". @FuturumResearch’s @DanielNewmanUV sits down w/ @VMware's VP &amp; CTO of Americas, @AmandaBlev for a conversation around what architecture is required to secure workloads across multiple environments. https://t.co/HWnJ8iQds8 

#VMWare #security #multicloud https://t.co/nO590mM0iy"
653,2023-03-13,". @FuturumResearch’s @DanielNewmanUV sits down w/ @VMware's VP &amp; CTO of Americas, @AmandaBlev to discuss the challenges that customers and partners are facing w/ #cybersecurity, &amp; how #VMware is addressing those challenges. https://t.co/IXybu0IC5K

#multicloud @TheFuturumGroup https://t.co/3EAIebnSTv"
654,2023-03-13,RT @SemBarista: #SEO Power Tips: Four BEST Pro off-page optimization tips to leverage SEO capacity.  https://t.co/kH7ynRvEGQ #stackoverflow…
655,2023-03-13,". @FuturumResearch @DanielNewmanUV sits down w/ @VMWare’s @ZiaYusuf to discuss how VMWare helps their ecosystem partners to articulate the value of the cloud-smart strategy, &amp; recognize what's possible in a hybrid ecosystem. https://t.co/8aVk2AeRSV  

#vmware #multicloud https://t.co/vKfADd4kXd"
656,2023-03-13,"En route to @PhillyVMUG 

CVG ✈️ PHL 

Come check out my session at 230 tomorrow to learn more about the @VMwareTanzu Developer Platforms!

#VMware #VMUG https://t.co/Xm2fkKfqJb"
657,2023-03-13,"RT @tehkuhnz: Day 15 of #100DaysOfHomeLab 

Testing the fit of all the new PCIe cards

Getting rid of the dual slot GPU I was using really…"
658,2023-03-13,"Day 15 of #100DaysOfHomeLab 

Testing the fit of all the new PCIe cards

Getting rid of the dual slot GPU I was using really opens up the hp z440

Everything seems to be recognized by #esxi 😎

It’s a tight fit until I migrate data over to the new nvme

#homelab #VMware #vExpert https://t.co/5dMupq7M3G"
659,2023-03-13,RT @DKok24: Applied for the vExpert subprogram EUC. https://t.co/qJyJTw9MOR you have until March 24 to register as well. #vExpert #VMware #…
660,2023-03-13,"Another great #VMware #EPIC2 day. Planned the extension of our photovoltaic installation, planned a #homelab upgrade for the firewall and looked into @InfluxDB
for smart meter data. #VMwareLife"
661,2023-03-13,An overview of the @KempTech Loadmaster. https://t.co/aHHzWNVoAi  #vexpert #loadbalancer  #VMware
662,2023-03-13,"✅ Major Internet #outage ended: #VMWare in #Utah since 2:05 PM resolved after 5 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup https://t.co/IYoeCSYtob"
663,2023-03-13,"Find out the real RTO for your entire application environment. 
Read more here https://t.co/TArLtd5KNb 

#AWS #GCP #K8s #Azure #DevOps #DisasterRecovery #Backup #Dataprotection #vmware #ITresilience https://t.co/lJpHqR1kDb"
664,2023-03-13,". @FuturumResearch’s @DanielNewmanUV talks to @VMWare's @ZiaYusuf about how VMWare helps their partners with the cloud-smart strategy and maximizing value in a hybrid ecosystem. https://t.co/8I0qKz2p2k 

#vmware #multicloud https://t.co/OmQv6juomk"
665,2023-03-13,"✅ Major Internet #outage ended: #VMWare in #Utah since 12:55 PM resolved after 10 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup https://t.co/uCMhlmCUkM"
666,2023-03-13,"⚡ Major Internet #outage detected: #VMWare in #Utah since 12:55 PM, impacting #SaltLakeCity

🇺🇸 Live map and analysis
👉 https://t.co/Hp8gjkKuZZ

Retweet if down for you too
#VMWaredown #VMWareoutage #nointernet https://t.co/3Ai57bzFbx"
667,2023-03-13,Lunch on an EPIC2 Day #VMware #SwanOysterDepot https://t.co/SrIJJ7dJir
668,2023-03-13,"https://t.co/gkDn7ozLYj
VMware
VCF is a lost cause
#vmware #dell #broadcom $vmw #vmw #hightech #software #virtualization #virtualizationjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖"
669,2023-03-13,"@vmwarehorizon has attained high-level authority to operate from the federal and state risk and authorization management programs.

Learn More: https://t.co/TZPo0KzWEv
#VMware #FedRAMP"
670,2023-03-13,"RT @ControlUp: Spend the next ten minutes reviewing our #eBook ""Analyzing #VMware Horizon Logons"" to understand how ControlUp can save thou…"
671,2023-03-13,"Watch now and stay ahead of the curve! https://t.co/KsOvK14785 #VMware
 https://t.co/BfrPP6uFSy"
672,2023-03-13,Another Epic #vmware #epic2 day https://t.co/4QPXgGHYlk
673,2023-03-13,RT @JoseCavalheri: More and more customers ask me about transition strategy for vRealize Automation 7 to Aria Automation 8 (vRA 7 to vRA 8)…
674,2023-03-13,"It's all about being cloud smart! 

#vmwarepartners #vmware #vmwarecloud #hybridcloud #datacenter #cloudstrategy https://t.co/HFVewsZMaV"
675,2023-03-13,"RT @TechNative: Top 10 IT Observations for Business Leaders in 2023 

via @VMware 

#sustainability #telco #metaverse #cloud #supplychain #…"
676,2023-03-13,"RT @_Kabir_Ali_: Be nice to your #syslog #server and don't flood it. 

Use this script to automate setting-up log filters on the ESXi hosts…"
677,2023-03-13,"Another great #VMware #EPIC2 day in the mountains. 🌨️⛄🏔️
#VMwareLife https://t.co/S8FnjmeoiE"
678,2023-03-13,"https://t.co/detc0qer2P
Citrix
New NLRB Decision Renders Previously Legal Severance Agreements Illegal
#CITRIX $CTXS #layoff #layoffs #redundancy #FortLauderdale #florida #vmware #cisco #wrike #virtualization #cloud #economy #jobcuts 🤖"
679,2023-03-13,"RT @ControlUp: Spend the next ten minutes reviewing our #eBook ""Analyzing #VMware Horizon Logons"" to understand how ControlUp can save thou…"
680,2023-03-13,#Partner Solution #Highlight: #Veeam #V12 What’s New in V12 for #VMware? https://t.co/WSjHLCzVj4
681,2023-03-13,"🆗 Major Internet #outage ended: #VMWare in #Utah since 9:45 AM resolved after 5 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxa1L

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup https://t.co/5iFf8ul02w"
682,2023-03-13,". @FuturumResearch’s @DanielNewmanUV talks to @VMWare's @ZiaYusuf about how VMWare helps their partners with the cloud-smart strategy and maximizing value in a hybrid ecosystem. https://t.co/MR5G0BTkqe

#vmware #multicloud https://t.co/NWrqV5lx2g"
683,2023-03-13,"More and more customers ask me about transition strategy for vRealize Automation 7 to Aria Automation 8 (vRA 7 to vRA 8). Hereby our lightboard video explaining how to create a strategy for your transition. #vExpert #VMware #AriaAuto #itqlife #vra4u
https://t.co/LJ4uK3MXzs"
684,2023-03-13,"Senior Cloud Engineer
Mexico
Job: https://t.co/1PDqxdoMt7
#powershell #linux #vmware #redhat #centos #dhcp #gitlab #github #jenkins #bamboo #puppet #chef #python #ruby #aws #gcp #mysql #postgres"
685,2023-03-13,I’m all setup for another #epic2 day off filming interviews at the https://t.co/26E25tOkR3 #vmware #vexpert https://t.co/4WXRG5qMz6
686,2023-03-13,"🆗 Major Internet #outage ended: #VMWare in #Utah since 9:00 AM resolved after 15 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxHRj

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup https://t.co/UvYyqpt3AQ"
687,2023-03-13,What's going and when? Click here for Xtravirt's Curtis Brown's (@Curtisbrown01) blog on which @VMware products are going End of General Support March - April 2023: https://t.co/WJEuVyXpN9  #VMware #EndofGeneralSupport https://t.co/ZddYvoDVlC
688,2023-03-13,"RT @DKok24: My new blog about Horizon vdmadmin logfiles.
https://t.co/S6VmpBedB9
Thank you for reading if you have a question, remarks plea…"
689,2023-03-13,"⚡ Major Internet #outage detected: #VMWare in #Utah since 9:00 AM, impacting #SaltLakeCity

🇺🇸 Live map and analysis
👉 https://t.co/Hp8gjkL2Px

Retweet if down for you too
#VMWaredown #VMWareoutage #nointernet https://t.co/Ou5EcXFR98"
690,2023-03-13,"Veeam backups &gt; Microsoft backups. Don't gamble with your data. 

Protect your organization's data: https://t.co/O3EXV28NFI

Credit: @Luciano_PT

•
•
#VMWare #vCloud #vCloudVerified #vSphere #AppVolumes #UEM #DEM https://t.co/sIQQOtfWlK"
691,2023-03-13,"🆙 Major Internet #outage ended: #VMWare in #Utah since 8:40 AM resolved after 15 min, impacting #SaltLakeCity

🇺🇸 Get notifications with Fing Desktop
👉 https://t.co/DWSFIrxHRj

Retweet if resolved for you as well
#VMWaredown #VMWareoutage #VMWareup #EarlyMorning https://t.co/q4FizCIHtR"
692,2023-03-13,"My new blog about Horizon vdmadmin logfiles.
https://t.co/S6VmpBedB9
Thank you for reading if you have a question, remarks please let me know!
#ITQlife #DDKadmin #VMware #vExpert https://t.co/4hBZ0FoiMI"
693,2023-03-13,"⚡ Major Internet #outage detected: #VMWare in #Utah since 8:40 AM, impacting #SaltLakeCity

🇺🇸 Live map and analysis
👉 https://t.co/Hp8gjkL2Px

Retweet if down for you too
#VMWaredown #VMWareoutage #nointernet #EarlyMorning https://t.co/c3x8a53DRM"
